676,Shotwell Stadium,Abilene,TX,79602,US,America/Chicago,NULL,NULL,530.4555664,15075,1959,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
677,Shuford Stadium,Salisbury,NC,28144,US,NULL,NULL,NULL,NULL,5000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
678,Sirrine Stadium,Greenville,SC,29601,US,NULL,NULL,NULL,NULL,15000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
679,Skelly Field at H. A. Chapman Stadium,Tulsa,OK,74194,US,America/Chicago,NULL,NULL,235.5928345,30000,1930,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
680,Snapdragon Stadium,San Diego,CA,92093,US,America/Los_Angeles,NULL,NULL,62,35000,2022,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
681,Sodexo Field,Rindge,NH,3461,US,NULL,NULL,NULL,NULL,2000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
682,SoFi Stadium,Inglewood,CA,90306,US,NULL,NULL,NULL,NULL,71500,NULL,NULL,1,2024-04-23 01:47:52,2024-04-23 01:47:52
683,Soldier Field,Chicago,IL,60605,US,America/Chicago,NULL,NULL,177.420578,61500,1924,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
684,Sonny Lubick Field at Hughes Stadium,Fort Collins,CO,80526,US,America/Denver,NULL,NULL,1574.920898,34400,1968,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
685,Southern Nazarene University Football Stadium,Bethany,OK,NULL,US,NULL,NULL,NULL,NULL,2500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
686,Southwestern Field House,Georgetown,TX,78633,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
687,Sox Harrison Stadium,Edinboro,PA,NULL,US,NULL,NULL,NULL,NULL,6000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
688,Sparks Stadium,Puyallup,WA,98371,US,NULL,NULL,NULL,NULL,4500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
689,Spartan Stadium,San Jose,CA,95112,US,America/Los_Angeles,NULL,NULL,28.30708694,30456,1933,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
690,Spartan Stadium,East Lansing,MI,48824,US,America/Detroit,NULL,NULL,254.8794861,75005,1923,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
691,Spec Martin Municipal Stadium,DeLand,FL,32720,US,NULL,NULL,NULL,14.65544891,6000,1941,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
692,Spirit Field,Surprise,AZ,85374,US,NULL,NULL,NULL,NULL,1200,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
693,Sponaugle-Williamson Field,Lancaster,PA,17603,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
694,Sports Authority Field at Mile High,Denver,CO,80204,US,America/Denver,NULL,NULL,1583.532593,76125,2001,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
695,Sports Complex (OH),Cincinnati,OH,45050,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
696,Sprague Field,Montclair,NJ,NULL,US,NULL,NULL,NULL,NULL,6000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
697,Sprankle-Sprandel Stadium,Albion,MI,49224,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
698,Stadium Red Field,Cortland,NY,NULL,US,NULL,NULL,NULL,NULL,6500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
699,Stagg Field,Springfield,MA,56087,US,NULL,NULL,NULL,NULL,3867,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
700,Stambaugh Stadium,Youngstown,OH,44502,US,America/New_York,NULL,NULL,298.8893127,20630,1982,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
701,Stanford Stadium,Stanford,CA,94305,US,America/Los_Angeles,NULL,NULL,18.38425636,50424,2006,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
702,Steele Stadium,Owensboro,KY,42,US,NULL,NULL,NULL,122.5809097,3000,2004,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
703,Steuben Field,Clinton,NY,12923,US,NULL,NULL,NULL,NULL,2000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
704,Stewart ""Red"" Faught Stadium,Franklin,IN,92620,US,NULL,NULL,NULL,222.7,4000,1999,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
705,Stewart Stadium,Ogden,UT,84408,US,America/Denver,NULL,NULL,1451.553711,17500,1966,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
706,St. Francis High School,Hamburg,NY,NULL,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
707,Stillman Stadium,Tuscaloosa,AL,35401,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
708,Stoffer Family Stadium,Newberg,OR,NULL,US,NULL,NULL,NULL,NULL,3300,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
709,Stokes Stadium,Kirksville,MO,NULL,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
710,Strawberry Stadium,Hammond,LA,70401,US,America/Chicago,NULL,NULL,13.7104578,7408,1936,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
711,Strong Stadium,Beloit,WI,53500,US,NULL,NULL,NULL,NULL,3000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
712,StubHub Center,Carson,CA,92620,US,NULL,NULL,NULL,NULL,27000,NULL,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
713,St. Vincent Health Field,Indianapolis,IN,46222,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
714,Summa Field at InfoCision Stadium,Akron,OH,44399,US,America/New_York,NULL,NULL,321.2875061,30000,2009,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
715,Sun Bowl Stadium,El Paso,TX,79968,US,America/Denver,NULL,NULL,1183.697876,51500,1963,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
716,Sun Devil Stadium,Tempe,AZ,85287,US,America/Phoenix,NULL,NULL,360.1569519,65870,1958,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
717,SunTrust Park,Atlanta,GA,30339,US,America/New_York,NULL,NULL,289.7,41084,2017,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
718,Superior Dome,Marquette,MI,70118,US,America/Detroit,NULL,NULL,186.4,8000,1991,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
719,Swisher Field,Aberdeen,SD,57401,US,NULL,NULL,NULL,NULL,6000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
720,Target Field,Minneapolis,MN,55488,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
721,Taylor Field,Plymouth,WI,53073,US,NULL,NULL,NULL,NULL,1000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
722,TCF Bank Stadium,Minneapolis,MN,55488,US,America/Chicago,NULL,NULL,254.3902283,50850,2009,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
723,Ted Runner Stadium,Redlands,CA,NULL,US,NULL,NULL,NULL,NULL,6750,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
724,Ted Wright Stadium,Savannah,GA,31404,US,America/New_York,NULL,NULL,6.564679146,7500,1967,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
725,Terry Fox Field,Burnaby,BC,27616,US,NULL,NULL,NULL,NULL,2500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
726,The Dome at America's Center,Saint Louis,MO,63103,US,NULL,NULL,NULL,NULL,66000,NULL,NULL,1,2024-04-23 01:47:52,2024-04-23 01:47:52
727,The Pine Bowl,Spokane,WA,99201,US,NULL,NULL,NULL,NULL,2200,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
728,The Reservation,Gaffney,SC,29342,US,NULL,NULL,NULL,212.4,10000,2008,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
729,Thomas Robinson Stadium,Nassau,,NULL,BS,NULL,NULL,NULL,3.182889223,15000,1981,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
730,Thone Stadium at Buerkle Field,Russellville,AR,26680,US,NULL,NULL,NULL,NULL,6500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
731,Tiger Stadium,Baton Rouge,LA,70803,US,America/Chicago,NULL,NULL,7.640734673,102321,1924,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
732,Tiger Stadium (AL),Livingston,AL,35470,US,NULL,NULL,NULL,NULL,7000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
733,Tiger Stadium (MO),Excelsior Springs,MO,64024,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
734,Tom Adams Field,Detroit,MI,48207,US,NULL,NULL,NULL,NULL,6439,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
735,Tomasini Stadium,Mequon,WI,54537,US,NULL,NULL,NULL,NULL,800,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
736,Tom Benson Hall of Fame Stadium,Canton,OH,NULL,US,NULL,NULL,NULL,NULL,23000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
737,Tomlinson Stadium,Ellensburg,WA,98926,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
738,Toppa Field,Newport,RI,NULL,US,NULL,NULL,NULL,NULL,2500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
739,Top Taggart Field,Big Rapids,MI,49307,US,NULL,NULL,NULL,NULL,6200,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
740,Torero Stadium,San Diego,CA,92111,US,America/Los_Angeles,NULL,NULL,57.95064545,6000,1961,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
741,TowneBank Stadium,Newport News,VA,23607,US,NULL,NULL,NULL,NULL,4200,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
742,Toyota Field,Madison,AL,NULL,US,NULL,NULL,NULL,NULL,7000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
743,Toyota Stadium,Georgetown,KY,40324,US,NULL,NULL,NULL,270.7148743,5000,1997,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
744,Toyota Stadium,Frisco,TX,75033,US,America/Chicago,NULL,NULL,181.3815918,20500,2005,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
745,Trinity University Stadium,San Antonio,TX,78205,US,NULL,NULL,NULL,NULL,3500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
746,Trojan Stadium,Madison,SD,57042,US,NULL,NULL,NULL,NULL,5000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
747,Tropicana Field,Saint Petersburg,FL,33705,US,America/New_York,NULL,NULL,12.19581413,31042,1990,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
748,Tucci Stadium,Bloomington,IL,NULL,US,NULL,NULL,NULL,NULL,3500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
749,Tucker Stadium,Cookeville,TN,38501,US,America/Chicago,NULL,NULL,340.8609314,16500,1966,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
750,Turf Field,Reading,PA,19501,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
751,Turner Stadium,Upland,IN,92602,US,NULL,NULL,NULL,282.0275574,4400,2015,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
752,UB Stadium,Amherst,NY,14260,US,America/New_York,NULL,NULL,181.5759735,30270,1993,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
753,UNI-Dome,Cedar Falls,IA,50614,US,America/Chicago,NULL,NULL,281.8959656,16324,1976,0,1,2024-04-23 01:47:52,2024-04-23 01:47:52
754,University Field (NY),Albany,NY,12206,US,America/New_York,NULL,NULL,70.1,10000,1970,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
755,University of Charleston Stadium,Charleston,WV,25314,US,NULL,NULL,NULL,NULL,18500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
756,University of Phoenix Stadium,Glendale,AZ,85305,US,America/Phoenix,NULL,NULL,325.6211243,65000,2006,1,1,2024-04-23 01:47:52,2024-04-23 01:47:52
757,University Stadium,Albuquerque,NM,87131,US,America/Denver,NULL,NULL,1554.471924,39224,1960,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
758,University Stadium (GA),Carrollton,GA,NULL,US,NULL,NULL,NULL,NULL,10000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
759,Urbana University Stadium,Urbana,OH,43078,US,NULL,NULL,NULL,NULL,3000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
760,U.S. Bank Stadium,Minneapolis,MN,NULL,US,NULL,NULL,NULL,NULL,66468,NULL,NULL,1,2024-04-23 01:47:52,2024-04-23 01:47:52
761,Vago Field,Aurora,IL,60505,US,NULL,NULL,NULL,NULL,600,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
762,Valhalla Stadium,Mount Berry,GA,30149,US,NULL,NULL,NULL,NULL,2500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
763,Vanderbilt Stadium,Nashville,TN,37212,US,America/Chicago,NULL,NULL,159.9194641,40351,1922,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
764,Van Metre Field at Ash Park,Mount Vernon,IA,NULL,US,NULL,NULL,NULL,NULL,1100,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
765,Vaught-Hemingway Stadium,Oxford,MS,38677,US,America/Chicago,NULL,NULL,146.8517151,64038,1915,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
766,Vendetti Field,Dudley,MA,1571,US,NULL,NULL,NULL,NULL,763,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
767,Veterans Memorial Stadium,Troy,AL,36082,US,America/Chicago,NULL,NULL,154.7746277,30000,1950,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
768,Veterans Memorial Stadium (WI),La Crosse,WI,54602,US,NULL,NULL,NULL,NULL,10000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
769,Vigilante Field,Dillon,MT,NULL,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
770,Village of Lisle-Benedictine University Sports Complex,Lisle,IL,60532,US,NULL,NULL,NULL,NULL,3071,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
771,Villanova Stadium,Villanova,PA,19085,US,America/New_York,NULL,NULL,127.3836746,12500,1927,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
772,Wagner College Stadium,Staten Island,NY,10301,US,America/New_York,NULL,NULL,63.39014053,3300,1967,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
773,Waldo Stadium,Kalamazoo,MI,49008,US,America/Detroit,NULL,NULL,243.8211212,30200,1939,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
774,Walkup Skydome,Flagstaff,AZ,86001,US,America/Phoenix,NULL,NULL,2097.884766,10000,1977,0,1,2024-04-23 01:47:52,2024-04-23 01:47:52
775,Wallace Wade Stadium,Durham,NC,27708,US,America/New_York,NULL,NULL,103.0028152,40004,1929,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
776,Walston-Hoover Stadium,Waverly,IA,50677,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
777,Walter M. Katz Field,Milton,MA,12547,US,NULL,NULL,NULL,NULL,1600,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
778,Wantland Stadium,Edmond,OK,73083,US,NULL,NULL,NULL,NULL,10000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
779,War Memorial Stadium,Laramie,WY,82071,US,America/Denver,NULL,NULL,2200.153564,29181,1950,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
780,War Memorial Stadium,Little Rock,AR,72205,US,America/Chicago,NULL,NULL,112.1398163,54120,1948,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
781,Warren McGuirk Alumni Stadium,Hadley,MA,1003,US,America/New_York,NULL,NULL,46.58664703,17000,1965,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
782,Warrior Field at Raabe Stadium,Wauwatosa,WI,NULL,US,NULL,NULL,NULL,NULL,1700,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
783,Washington-Grizzly Stadium,Missoula,MT,59812,US,America/Denver,NULL,NULL,970.345459,25217,1986,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
784,W.B. Adams Stadium,Ferrum,VA,24088,US,NULL,NULL,NULL,NULL,5500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
785,W.B. Mason Stadium,North Easton,MA,2356,US,NULL,NULL,NULL,NULL,2400,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
786,W.C. Hawkins Stadium,Columbia,SC,29201,US,NULL,NULL,NULL,NULL,3000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
787,Welcome Stadium,Dayton,OH,45417,US,America/New_York,NULL,NULL,222.4020081,11000,1949,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
788,West Family Stadium,Wheeling,WV,26003,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
789,Westside Athletic Complex,Danbury,CT,6811,US,NULL,NULL,NULL,NULL,2500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
790,Whittier Field,Brunswick,ME,4011,US,NULL,NULL,NULL,NULL,9000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
791,Wightman Stadium,Wayne,NJ,7470,US,NULL,NULL,NULL,NULL,1909,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
792,Wildcat Field,Pineville,LA,71309,US,NULL,NULL,NULL,NULL,7000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
793,Wildcat Football Stadium,Marion,IN,NULL,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
794,Wildcat Stadium,Durham,NH,3824,US,America/New_York,NULL,NULL,19.05943298,11015,1936,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
795,Wildcat Stadium (GA),Fort Valley,GA,NULL,US,NULL,NULL,NULL,NULL,10000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
796,Wildcat Stadium (TX),Abilene,TX,79601,US,America/Chicago,NULL,NULL,520.9,12000,2017,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
797,Wilford Moore Stadium,Abilene,TX,79697,US,NULL,NULL,NULL,NULL,3550,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
798,Wiliams Stadium (OH),Wilmington,OH,NULL,US,NULL,NULL,NULL,NULL,3500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
799,Wilkins Stadium,Magnolia,AR,71754,US,NULL,NULL,NULL,NULL,6000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
800,William B. Greene Jr. Stadium,Johnson City,TN,37604,US,America/New_York,NULL,NULL,512.5,7694,2017,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
801,William Dick"" Price Stadium"",Norfolk,VA,23504,US,America/New_York,NULL,NULL,4.916433334,30000,1997,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
802,William H. Greene Stadium,Washington,DC,20059,US,America/New_York,NULL,NULL,53.46718979,10000,1926,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
803,William Rolland Stadium,Thousand Oaks,CA,94707,US,NULL,NULL,NULL,NULL,2000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
804,Williams-Brice Stadium,Columbia,SC,29208,US,America/New_York,NULL,NULL,60.54548645,80250,1934,1,0,2024-04-23 01:47:52,2024-04-23 01:47:52
805,Williams Stadium,Lynchburg,VA,24502,US,America/New_York,NULL,NULL,272.9237061,25000,1989,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
806,Wilson Field,Lexington,VA,22936,US,NULL,NULL,NULL,NULL,4000,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
807,Woodforest Bank Stadium,Shenandoah,TX,NULL,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
808,Wright Stadium,Oneonta,NY,13820,US,NULL,NULL,NULL,NULL,1200,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
809,Wrigley Field,Chicago,IL,60654,US,NULL,NULL,NULL,NULL,0,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
810,Yager Stadium,Oxford,OH,45056,US,America/New_York,NULL,NULL,242.2643585,24286,1983,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
811,Yager Stadium at Moore Bowl,Topeka,KS,66603,US,NULL,NULL,NULL,NULL,7200,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
812,Yale Bowl,New Haven,CT,6520,US,America/New_York,NULL,NULL,5.302621841,61446,1914,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
813,Yankee Stadium,New York,NY,10451,US,America/New_York,NULL,NULL,6.745362282,54251,2009,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
814,Young-Wise Memorial Stadium,Conway,AR,72112,US,NULL,NULL,NULL,NULL,1500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
815,Younts Stadium,Tigerville,SC,29688,US,NULL,NULL,NULL,NULL,4500,NULL,NULL,0,2024-04-23 01:47:52,2024-04-23 01:47:52
816,Zable Stadium,Williamsburg,VA,23186,US,America/New_York,NULL,NULL,26.07615852,12400,1935,0,0,2024-04-23 01:47:52,2024-04-23 01:47:52
